timestamp,latencia_rtt_ms,jitter_ms,perdida_paquetes_pct,throughput_descarga_mbps,estado_latencia,estado_jitter,estado_perdida,estado_throughput,num_umbrales_superados,etiqueta_conectividad,latencia_rtt_ms_t-1,jitter_ms_t-1,perdida_paquetes_pct_t-1,throughput_descarga_mbps_t-1,latencia_rtt_ms_t-2,jitter_ms_t-2,perdida_paquetes_pct_t-2,throughput_descarga_mbps_t-2,latencia_rtt_ms_t-3,jitter_ms_t-3,perdida_paquetes_pct_t-3,throughput_descarga_mbps_t-3,latencia_rtt_ms_t-4,jitter_ms_t-4,perdida_paquetes_pct_t-4,throughput_descarga_mbps_t-4,latencia_rtt_ms_t-5,jitter_ms_t-5,perdida_paquetes_pct_t-5,throughput_descarga_mbps_t-5,latencia_rtt_ms_t-6,jitter_ms_t-6,perdida_paquetes_pct_t-6,throughput_descarga_mbps_t-6,latencia_rtt_ms_t-7,jitter_ms_t-7,perdida_paquetes_pct_t-7,throughput_descarga_mbps_t-7,latencia_rtt_ms_t-8,jitter_ms_t-8,perdida_paquetes_pct_t-8,throughput_descarga_mbps_t-8,latencia_rtt_ms_t-9,jitter_ms_t-9,perdida_paquetes_pct_t-9,throughput_descarga_mbps_t-9,latencia_rtt_ms_t-10,jitter_ms_t-10,perdida_paquetes_pct_t-10,throughput_descarga_mbps_t-10,etiqueta_futura,latencia_rtt_ms_mean_10,latencia_rtt_ms_std_10,latencia_rtt_ms_max_10,latencia_rtt_ms_min_10,jitter_ms_mean_10,jitter_ms_std_10,jitter_ms_max_10,jitter_ms_min_10,perdida_paquetes_pct_mean_10,perdida_paquetes_pct_std_10,perdida_paquetes_pct_max_10,perdida_paquetes_pct_min_10,throughput_descarga_mbps_mean_10,throughput_descarga_mbps_std_10,throughput_descarga_mbps_max_10,throughput_descarga_mbps_min_10,latencia_rtt_ms_mean_30,latencia_rtt_ms_std_30,latencia_rtt_ms_max_30,latencia_rtt_ms_min_30,jitter_ms_mean_30,jitter_ms_std_30,jitter_ms_max_30,jitter_ms_min_30,perdida_paquetes_pct_mean_30,perdida_paquetes_pct_std_30,perdida_paquetes_pct_max_30,perdida_paquetes_pct_min_30,throughput_descarga_mbps_mean_30,throughput_descarga_mbps_std_30,throughput_descarga_mbps_max_30,throughput_descarga_mbps_min_30
2026-03-16 10:56:23,18.208,0.726,0.0,44.563,0,0,0,0,0,normal,18.15,0.7,0.0,42.987,18.403,1.158,0.0,42.673,18.287,1.005,0.0,43.93,18.072,0.435,0.0,38.897,18.279,1.035,0.0,41.938,18.088,0.662,0.0,44.35,17.704,0.19,0.0,44.874,17.853,0.5,0.0,45.713,17.749,0.208,0.0,45.189,18.111,0.766,0.0,45.608,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-16 10:56:53,20.408,6.029,0.0,40.785,0,0,0,0,0,normal,18.208,0.726,0.0,44.563,18.15,0.7,0.0,42.987,18.403,1.158,0.0,42.673,18.287,1.005,0.0,43.93,18.072,0.435,0.0,38.897,18.279,1.035,0.0,41.938,18.088,0.662,0.0,44.35,17.704,0.19,0.0,44.874,17.853,0.5,0.0,45.713,17.749,0.208,0.0,45.189,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-16 10:57:23,18.388,0.952,0.0,41.519,0,0,0,0,0,normal,20.408,6.029,0.0,40.785,18.208,0.726,0.0,44.563,18.15,0.7,0.0,42.987,18.403,1.158,0.0,42.673,18.287,1.005,0.0,43.93,18.072,0.435,0.0,38.897,18.279,1.035,0.0,41.938,18.088,0.662,0.0,44.35,17.704,0.19,0.0,44.874,17.853,0.5,0.0,45.713,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-16 10:57:53,19.542,3.675,0.0,42.148,0,0,0,0,0,normal,18.388,0.952,0.0,41.519,20.408,6.029,0.0,40.785,18.208,0.726,0.0,44.563,18.15,0.7,0.0,42.987,18.403,1.158,0.0,42.673,18.287,1.005,0.0,43.93,18.072,0.435,0.0,38.897,18.279,1.035,0.0,41.938,18.088,0.662,0.0,44.35,17.704,0.19,0.0,44.874,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-16 10:58:23,19.53,2.441,0.0,42.672,0,0,0,0,0,normal,19.542,3.675,0.0,42.148,18.388,0.952,0.0,41.519,20.408,6.029,0.0,40.785,18.208,0.726,0.0,44.563,18.15,0.7,0.0,42.987,18.403,1.158,0.0,42.673,18.287,1.005,0.0,43.93,18.072,0.435,0.0,38.897,18.279,1.035,0.0,41.938,18.088,0.662,0.0,44.35,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-16 10:58:53,23.453,15.66,0.0,42.987,0,0,0,0,0,normal,19.53,2.441,0.0,42.672,19.542,3.675,0.0,42.148,18.388,0.952,0.0,41.519,20.408,6.029,0.0,40.785,18.208,0.726,0.0,44.563,18.15,0.7,0.0,42.987,18.403,1.158,0.0,42.673,18.287,1.005,0.0,43.93,18.072,0.435,0.0,38.897,18.279,1.035,0.0,41.938,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-16 10:59:23,54.312,94.58,10.0,36.801,0,1,1,0,2,degradada,23.453,15.66,0.0,42.987,19.53,2.441,0.0,42.672,19.542,3.675,0.0,42.148,18.388,0.952,0.0,41.519,20.408,6.029,0.0,40.785,18.208,0.726,0.0,44.563,18.15,0.7,0.0,42.987,18.403,1.158,0.0,42.673,18.287,1.005,0.0,43.93,18.072,0.435,0.0,38.897,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-16 10:59:53,17.994,0.521,0.0,36.486,0,0,0,0,0,normal,54.312,94.58,10.0,36.801,23.453,15.66,0.0,42.987,19.53,2.441,0.0,42.672,19.542,3.675,0.0,42.148,18.388,0.952,0.0,41.519,20.408,6.029,0.0,40.785,18.208,0.726,0.0,44.563,18.15,0.7,0.0,42.987,18.403,1.158,0.0,42.673,18.287,1.005,0.0,43.93,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-16 11:00:23,25.851,21.607,10.0,41.833,0,0,1,0,1,degradada,17.994,0.521,0.0,36.486,54.312,94.58,10.0,36.801,23.453,15.66,0.0,42.987,19.53,2.441,0.0,42.672,19.542,3.675,0.0,42.148,18.388,0.952,0.0,41.519,20.408,6.029,0.0,40.785,18.208,0.726,0.0,44.563,18.15,0.7,0.0,42.987,18.403,1.158,0.0,42.673,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-16 11:00:53,18.523,0.795,0.0,39.841,0,0,0,0,0,normal,25.851,21.607,10.0,41.833,17.994,0.521,0.0,36.486,54.312,94.58,10.0,36.801,23.453,15.66,0.0,42.987,19.53,2.441,0.0,42.672,19.542,3.675,0.0,42.148,18.388,0.952,0.0,41.519,20.408,6.029,0.0,40.785,18.208,0.726,0.0,44.563,18.15,0.7,0.0,42.987,normal,23.6209,11.080383501686413,54.312,17.994,14.698599999999999,28.973428099246767,94.58,0.521,2.0,4.216370213557839,10.0,0.0,40.963499999999996,2.605631859816135,44.563,36.486,,,,,,,,,,,,,,,,
2026-03-16 11:01:23,18.191,0.96,0.0,35.018,0,0,0,0,0,normal,18.523,0.795,0.0,39.841,25.851,21.607,10.0,41.833,17.994,0.521,0.0,36.486,54.312,94.58,10.0,36.801,23.453,15.66,0.0,42.987,19.53,2.441,0.0,42.672,19.542,3.675,0.0,42.148,18.388,0.952,0.0,41.519,20.408,6.029,0.0,40.785,18.208,0.726,0.0,44.563,normal,23.6192,11.08130751210243,54.312,17.994,14.722,28.96098127174254,94.58,0.521,2.0,4.216370213557839,10.0,0.0,40.009,2.874905293126095,42.987,35.018,,,,,,,,,,,,,,,,
2026-03-16 11:01:53,18.438,0.845,0.0,34.809,0,0,0,0,0,normal,18.191,0.96,0.0,35.018,18.523,0.795,0.0,39.841,25.851,21.607,10.0,41.833,17.994,0.521,0.0,36.486,54.312,94.58,10.0,36.801,23.453,15.66,0.0,42.987,19.53,2.441,0.0,42.672,19.542,3.675,0.0,42.148,18.388,0.952,0.0,41.519,20.408,6.029,0.0,40.785,degradada,23.422199999999997,11.161955840164294,54.312,17.994,14.2036,29.179447524280203,94.58,0.521,2.0,4.216370213557839,10.0,0.0,39.4114,3.287219196288018,42.987,34.809,,,,,,,,,,,,,,,,
2026-03-16 11:02:23,19.475,3.994,0.0,27.574,0,0,0,0,0,normal,18.438,0.845,0.0,34.809,18.191,0.96,0.0,35.018,18.523,0.795,0.0,39.841,25.851,21.607,10.0,41.833,17.994,0.521,0.0,36.486,54.312,94.58,10.0,36.801,23.453,15.66,0.0,42.987,19.53,2.441,0.0,42.672,19.542,3.675,0.0,42.148,18.388,0.952,0.0,41.519,normal,23.5309,11.11266737106803,54.312,17.994,14.5078,29.04147814113844,94.58,0.521,2.0,4.216370213557839,10.0,0.0,38.0169,4.87041007741876,42.987,27.574,,,,,,,,,,,,,,,,
2026-03-16 11:02:53,18.769,2.902,0.0,27.155,0,0,0,0,0,normal,19.475,3.994,0.0,27.574,18.438,0.845,0.0,34.809,18.191,0.96,0.0,35.018,18.523,0.795,0.0,39.841,25.851,21.607,10.0,41.833,17.994,0.521,0.0,36.486,54.312,94.58,10.0,36.801,23.453,15.66,0.0,42.987,19.53,2.441,0.0,42.672,19.542,3.675,0.0,42.148,normal,23.4536,11.14613535615721,54.312,17.994,14.4305,29.074525616651652,94.58,0.521,2.0,4.216370213557839,10.0,0.0,36.5176,5.695260489604004,42.987,27.155,,,,,,,,,,,,,,,,
2026-03-16 11:03:23,24.105,18.305,0.0,26.736,0,0,0,0,0,normal,18.769,2.902,0.0,27.155,19.475,3.994,0.0,27.574,18.438,0.845,0.0,34.809,18.191,0.96,0.0,35.018,18.523,0.795,0.0,39.841,25.851,21.607,10.0,41.833,17.994,0.521,0.0,36.486,54.312,94.58,10.0,36.801,23.453,15.66,0.0,42.987,19.53,2.441,0.0,42.672,normal,23.911099999999998,11.060759582616578,54.312,17.994,16.0169,28.778945523304586,94.58,0.521,2.0,4.216370213557839,10.0,0.0,34.924,6.0030675306694485,42.987,26.736,,,,,,,,,,,,,,,,
2026-03-16 11:03:53,27.695,28.386,0.0,26.841,0,0,0,0,0,normal,24.105,18.305,0.0,26.736,18.769,2.902,0.0,27.155,19.475,3.994,0.0,27.574,18.438,0.845,0.0,34.809,18.191,0.96,0.0,35.018,18.523,0.795,0.0,39.841,25.851,21.607,10.0,41.833,17.994,0.521,0.0,36.486,54.312,94.58,10.0,36.801,23.453,15.66,0.0,42.987,normal,24.3353,11.122410860260668,54.312,17.994,17.2895,29.04158225430104,94.58,0.521,2.0,4.216370213557839,10.0,0.0,33.309400000000004,5.759870430641457,41.833,26.736,,,,,,,,,,,,,,,,
2026-03-16 11:04:23,27.193,26.372,0.0,29.042,0,0,0,0,0,normal,27.695,28.386,0.0,26.841,24.105,18.305,0.0,26.736,18.769,2.902,0.0,27.155,19.475,3.994,0.0,27.574,18.438,0.845,0.0,34.809,18.191,0.96,0.0,35.018,18.523,0.795,0.0,39.841,25.851,21.607,10.0,41.833,17.994,0.521,0.0,36.486,54.312,94.58,10.0,36.801,normal,21.623399999999997,4.074202040481877,27.695,17.994,10.4687,11.71019872732027,28.386,0.521,1.0,3.1622776601683795,10.0,0.0,32.5335,5.759862946864855,41.833,26.736,,,,,,,,,,,,,,,,
2026-03-16 11:04:53,18.69,1.22,0.0,27.784,0,0,0,0,0,normal,27.193,26.372,0.0,29.042,27.695,28.386,0.0,26.841,24.105,18.305,0.0,26.736,18.769,2.902,0.0,27.155,19.475,3.994,0.0,27.574,18.438,0.845,0.0,34.809,18.191,0.96,0.0,35.018,18.523,0.795,0.0,39.841,25.851,21.607,10.0,41.833,17.994,0.521,0.0,36.486,normal,21.693,4.010762604127385,27.695,18.191,10.538599999999999,11.646132617024987,28.386,0.795,1.0,3.1622776601683795,10.0,0.0,31.6633,5.75371574723674,41.833,26.736,,,,,,,,,,,,,,,,
2026-03-16 11:05:23,18.24,1.004,0.0,31.663,0,0,0,0,0,normal,18.69,1.22,0.0,27.784,27.193,26.372,0.0,29.042,27.695,28.386,0.0,26.841,24.105,18.305,0.0,26.736,18.769,2.902,0.0,27.155,19.475,3.994,0.0,27.574,18.438,0.845,0.0,34.809,18.191,0.96,0.0,35.018,18.523,0.795,0.0,39.841,25.851,21.607,10.0,41.833,normal,20.9319,3.853100669158112,27.695,18.191,8.4783,11.287369549387687,28.386,0.795,0.0,0.0,0.0,0.0,30.646300000000004,4.523783029721922,39.841,26.736,,,,,,,,,,,,,,,,
2026-03-16 11:05:53,18.509,1.204,0.0,29.671,0,0,0,0,0,normal,18.24,1.004,0.0,31.663,18.69,1.22,0.0,27.784,27.193,26.372,0.0,29.042,27.695,28.386,0.0,26.841,24.105,18.305,0.0,26.736,18.769,2.902,0.0,27.155,19.475,3.994,0.0,27.574,18.438,0.845,0.0,34.809,18.191,0.96,0.0,35.018,18.523,0.795,0.0,39.841,normal,20.930500000000002,3.854075598924111,27.695,18.191,8.5192,11.257136085365781,28.386,0.845,0.0,0.0,0.0,0.0,29.6293,3.166619790881131,35.018,26.736,,,,,,,,,,,,,,,,
2026-03-16 11:06:23,18.303,1.127,0.0,31.349,0,0,0,0,0,normal,18.509,1.204,0.0,29.671,18.24,1.004,0.0,31.663,18.69,1.22,0.0,27.784,27.193,26.372,0.0,29.042,27.695,28.386,0.0,26.841,24.105,18.305,0.0,26.736,18.769,2.902,0.0,27.155,19.475,3.994,0.0,27.574,18.438,0.845,0.0,34.809,18.191,0.96,0.0,35.018,degradada,20.9417,3.8453829472643077,27.695,18.24,8.535900000000002,11.244793080947879,28.386,0.845,0.0,0.0,0.0,0.0,29.262399999999996,2.641978475814428,34.809,26.736,,,,,,,,,,,,,,,,
2026-03-16 11:06:53,19.246,3.013,0.0,28.623,0,0,0,0,0,normal,18.303,1.127,0.0,31.349,18.509,1.204,0.0,29.671,18.24,1.004,0.0,31.663,18.69,1.22,0.0,27.784,27.193,26.372,0.0,29.042,27.695,28.386,0.0,26.841,24.105,18.305,0.0,26.736,18.769,2.902,0.0,27.155,19.475,3.994,0.0,27.574,18.438,0.845,0.0,34.809,normal,21.0225,3.795089348970152,27.695,18.24,8.7527,11.100004014513788,28.386,1.004,0.0,0.0,0.0,0.0,28.6438,1.7838115745037086,31.663,26.736,,,,,,,,,,,,,,,,
2026-03-16 11:07:23,20.855,5.127,0.0,29.147,0,0,0,0,0,normal,19.246,3.013,0.0,28.623,18.303,1.127,0.0,31.349,18.509,1.204,0.0,29.671,18.24,1.004,0.0,31.663,18.69,1.22,0.0,27.784,27.193,26.372,0.0,29.042,27.695,28.386,0.0,26.841,24.105,18.305,0.0,26.736,18.769,2.902,0.0,27.155,19.475,3.994,0.0,27.574,normal,21.160500000000003,3.757469427686674,27.695,18.24,8.866000000000001,11.05171132047481,28.386,1.004,0.0,0.0,0.0,0.0,28.8011,1.7479880148330726,31.663,26.736,,,,,,,,,,,,,,,,
2026-03-16 11:07:53,17.955,0.372,0.0,26.107,0,0,0,0,0,normal,20.855,5.127,0.0,29.147,19.246,3.013,0.0,28.623,18.303,1.127,0.0,31.349,18.509,1.204,0.0,29.671,18.24,1.004,0.0,31.663,18.69,1.22,0.0,27.784,27.193,26.372,0.0,29.042,27.695,28.386,0.0,26.841,24.105,18.305,0.0,26.736,18.769,2.902,0.0,27.155,normal,21.0791,3.823275019898229,27.695,17.955,8.613000000000001,11.230917435563509,28.386,0.372,0.0,0.0,0.0,0.0,28.6963,1.883786320154191,31.663,26.107,,,,,,,,,,,,,,,,
2026-03-16 11:08:23,18.628,1.057,0.0,27.679,0,0,0,0,0,normal,17.955,0.372,0.0,26.107,20.855,5.127,0.0,29.147,19.246,3.013,0.0,28.623,18.303,1.127,0.0,31.349,18.509,1.204,0.0,29.671,18.24,1.004,0.0,31.663,18.69,1.22,0.0,27.784,27.193,26.372,0.0,29.042,27.695,28.386,0.0,26.841,24.105,18.305,0.0,26.736,normal,20.531399999999998,3.732871316649785,27.695,17.955,6.8882,10.896536042859369,28.386,0.372,0.0,0.0,0.0,0.0,28.790599999999994,1.7963251499782862,31.663,26.107,,,,,,,,,,,,,,,,
2026-03-16 11:08:53,19.455,3.402,0.0,27.26,0,0,0,0,0,normal,18.628,1.057,0.0,27.679,17.955,0.372,0.0,26.107,20.855,5.127,0.0,29.147,19.246,3.013,0.0,28.623,18.303,1.127,0.0,31.349,18.509,1.204,0.0,29.671,18.24,1.004,0.0,31.663,18.69,1.22,0.0,27.784,27.193,26.372,0.0,29.042,27.695,28.386,0.0,26.841,normal,19.7074,2.7580320359109596,27.193,17.955,4.3898,7.861217318795691,26.372,0.372,0.0,0.0,0.0,0.0,28.8325,1.7500887755260561,31.663,26.107,,,,,,,,,,,,,,,,
2026-03-16 11:09:23,17.981,0.427,0.0,27.47,0,0,0,0,0,normal,19.455,3.402,0.0,27.26,18.628,1.057,0.0,27.679,17.955,0.372,0.0,26.107,20.855,5.127,0.0,29.147,19.246,3.013,0.0,28.623,18.303,1.127,0.0,31.349,18.509,1.204,0.0,29.671,18.24,1.004,0.0,31.663,18.69,1.22,0.0,27.784,27.193,26.372,0.0,29.042,normal,18.7862,0.8769151485621798,20.855,17.955,1.7953,1.5405988770604742,5.127,0.372,0.0,0.0,0.0,0.0,28.6753,1.7990952695421547,31.663,26.107,,,,,,,,,,,,,,,,
2026-03-16 11:09:53,18.716,1.494,0.0,27.155,0,0,0,0,0,normal,17.981,0.427,0.0,27.47,19.455,3.402,0.0,27.26,18.628,1.057,0.0,27.679,17.955,0.372,0.0,26.107,20.855,5.127,0.0,29.147,19.246,3.013,0.0,28.623,18.303,1.127,0.0,31.349,18.509,1.204,0.0,29.671,18.24,1.004,0.0,31.663,18.69,1.22,0.0,27.784,normal,18.788800000000002,0.8766367295268933,20.855,17.955,1.8227,1.5316406635442321,5.127,0.372,0.0,0.0,0.0,0.0,28.6124,1.8441507048563823,31.663,26.107,,,,,,,,,,,,,,,,
2026-03-16 11:10:23,26.697,25.807,0.0,27.575,0,0,0,0,0,normal,18.716,1.494,0.0,27.155,17.981,0.427,0.0,27.47,19.455,3.402,0.0,27.26,18.628,1.057,0.0,27.679,17.955,0.372,0.0,26.107,20.855,5.127,0.0,29.147,19.246,3.013,0.0,28.623,18.303,1.127,0.0,31.349,18.509,1.204,0.0,29.671,18.24,1.004,0.0,31.663,normal,19.6345,2.6247283139826596,26.697,17.955,4.303,7.7040451423622605,25.807,0.372,0.0,0.0,0.0,0.0,28.2036,1.5168274786540736,31.349,26.107,,,,,,,,,,,,,,,,
2026-03-16 11:10:53,18.139,0.523,0.0,27.26,0,0,0,0,0,normal,26.697,25.807,0.0,27.575,18.716,1.494,0.0,27.155,17.981,0.427,0.0,27.47,19.455,3.402,0.0,27.26,18.628,1.057,0.0,27.679,17.955,0.372,0.0,26.107,20.855,5.127,0.0,29.147,19.246,3.013,0.0,28.623,18.303,1.127,0.0,31.349,18.509,1.204,0.0,29.671,normal,19.5975,2.644887489730587,26.697,17.955,4.2349,7.737420090414863,25.807,0.372,0.0,0.0,0.0,0.0,27.9625,1.4477076323930067,31.349,26.107,21.38296666666667,6.91232700217933,54.312,17.955,9.1509,18.371533101701022,94.58,0.372,0.6666666666666666,2.537081317024624,10.0,0.0,32.85176666666667,6.3547654596473055,44.563,26.107
2026-03-16 11:11:23,24.427,19.297,0.0,27.889,0,0,0,0,0,normal,18.139,0.523,0.0,27.26,26.697,25.807,0.0,27.575,18.716,1.494,0.0,27.155,17.981,0.427,0.0,27.47,19.455,3.402,0.0,27.26,18.628,1.057,0.0,27.679,17.955,0.372,0.0,26.107,20.855,5.127,0.0,29.147,19.246,3.013,0.0,28.623,18.303,1.127,0.0,31.349,normal,20.209899999999998,2.9973482891827388,26.697,17.955,6.051899999999999,8.962898532282956,25.807,0.372,0.0,0.0,0.0,0.0,27.616500000000002,0.8301657465029182,29.147,26.107,21.59026666666667,6.907078328054856,54.312,17.955,9.769933333333334,18.390732264833325,94.58,0.372,0.6666666666666666,2.537081317024624,10.0,0.0,32.295966666666665,6.015259145295194,42.987,26.107
2026-03-16 11:11:53,18.764,3.368,10.0,27.365,0,0,1,0,1,degradada,24.427,19.297,0.0,27.889,18.139,0.523,0.0,27.26,26.697,25.807,0.0,27.575,18.716,1.494,0.0,27.155,17.981,0.427,0.0,27.47,19.455,3.402,0.0,27.26,18.628,1.057,0.0,27.679,17.955,0.372,0.0,26.107,20.855,5.127,0.0,29.147,19.246,3.013,0.0,28.623,normal,20.161700000000003,3.018372668619084,26.697,17.955,6.0874,8.9502188328306,25.807,0.372,1.0,3.1622776601683795,10.0,0.0,27.490699999999997,0.7523688590047318,29.147,26.107,21.535466666666665,6.923284394649365,54.312,17.955,9.681233333333333,18.415797286631353,94.58,0.372,1.0,3.051285766293647,10.0,0.0,31.848633333333336,5.8591645484443555,42.987,26.107
2026-03-16 11:12:23,18.601,0.971,0.0,26.107,0,0,0,0,0,normal,18.764,3.368,10.0,27.365,24.427,19.297,0.0,27.889,18.139,0.523,0.0,27.26,26.697,25.807,0.0,27.575,18.716,1.494,0.0,27.155,17.981,0.427,0.0,27.47,19.455,3.402,0.0,27.26,18.628,1.057,0.0,27.679,17.955,0.372,0.0,26.107,20.855,5.127,0.0,29.147,normal,19.9363,3.044890622009275,26.697,17.955,5.6718,9.095088427888488,25.807,0.372,1.0,3.1622776601683795,10.0,0.0,27.186700000000002,0.6093408186995347,27.889,26.107,21.542566666666666,6.920053750455659,54.312,17.955,9.681866666666668,18.415487053832837,94.58,0.372,1.0,3.051285766293647,10.0,0.0,31.3349,5.654101869896973,42.987,26.107
2026-03-16 11:12:53,18.006,0.501,0.0,26.842,0,0,0,0,0,normal,18.601,0.971,0.0,26.107,18.764,3.368,10.0,27.365,24.427,19.297,0.0,27.889,18.139,0.523,0.0,27.26,26.697,25.807,0.0,27.575,18.716,1.494,0.0,27.155,17.981,0.427,0.0,27.47,19.455,3.402,0.0,27.26,18.628,1.057,0.0,27.679,17.955,0.372,0.0,26.107,normal,19.9414,3.0412438683319514,26.697,17.981,5.6847,9.086823978217643,25.807,0.427,1.0,3.1622776601683795,10.0,0.0,27.260199999999998,0.4989666655533397,27.889,26.107,21.491366666666668,6.941016438948056,54.312,17.955,9.576066666666666,18.460250676247192,94.58,0.372,1.0,3.051285766293647,10.0,0.0,30.8247,5.325770361307306,42.987,26.107
2026-03-16 11:13:23,18.478,1.443,0.0,26.211,0,0,0,0,0,normal,18.006,0.501,0.0,26.842,18.601,0.971,0.0,26.107,18.764,3.368,10.0,27.365,24.427,19.297,0.0,27.889,18.139,0.523,0.0,27.26,26.697,25.807,0.0,27.575,18.716,1.494,0.0,27.155,17.981,0.427,0.0,27.47,19.455,3.402,0.0,27.26,18.628,1.057,0.0,27.679,normal,19.926399999999997,3.048802103559149,26.697,17.981,5.7233,9.06577717511791,25.807,0.427,1.0,3.1622776601683795,10.0,0.0,27.113400000000002,0.5725803582614005,27.889,26.107,21.4563,6.953912558582672,54.312,17.955,9.542800000000002,18.474445717782988,94.58,0.372,1.0,3.051285766293647,10.0,0.0,30.276,4.89350952265099,42.987,26.107
2026-03-16 11:13:53,19.009,1.768,0.0,26.211,0,0,0,0,0,normal,18.478,1.443,0.0,26.211,18.006,0.501,0.0,26.842,18.601,0.971,0.0,26.107,18.764,3.368,10.0,27.365,24.427,19.297,0.0,27.889,18.139,0.523,0.0,27.26,26.697,25.807,0.0,27.575,18.716,1.494,0.0,27.155,17.981,0.427,0.0,27.47,19.455,3.402,0.0,27.26,normal,19.881800000000002,3.0597069866973325,26.697,17.981,5.5599,9.12678482331599,25.807,0.427,1.0,3.1622776601683795,10.0,0.0,27.008499999999998,0.6353851412945274,27.889,26.107,21.30816666666667,6.95724444601519,54.312,17.955,9.079733333333333,18.48992610144187,94.58,0.372,1.0,3.051285766293647,10.0,0.0,29.7168,4.315250393502184,41.833,26.107
2026-03-16 11:14:23,18.276,0.932,0.0,29.673,0,0,0,0,0,normal,19.009,1.768,0.0,26.211,18.478,1.443,0.0,26.211,18.006,0.501,0.0,26.842,18.601,0.971,0.0,26.107,18.764,3.368,10.0,27.365,24.427,19.297,0.0,27.889,18.139,0.523,0.0,27.26,26.697,25.807,0.0,27.575,18.716,1.494,0.0,27.155,17.981,0.427,0.0,27.47,normal,19.9113,3.0407073756684437,26.697,18.006,5.6104,9.096575084429668,25.807,0.501,1.0,3.1622776601683795,10.0,0.0,27.2288,1.055919062554868,29.673,26.107,20.106966666666665,3.1092123127485456,27.695,17.955,5.9581333333333335,9.05576975815107,28.386,0.372,0.6666666666666666,2.537081317024624,10.0,0.0,29.4792,4.102743442103614,41.833,26.107
2026-03-16 11:14:53,18.75,2.534,0.0,27.155,0,0,0,0,0,normal,18.276,0.932,0.0,29.673,19.009,1.768,0.0,26.211,18.478,1.443,0.0,26.211,18.006,0.501,0.0,26.842,18.601,0.971,0.0,26.107,18.764,3.368,10.0,27.365,24.427,19.297,0.0,27.889,18.139,0.523,0.0,27.26,26.697,25.807,0.0,27.575,18.716,1.494,0.0,27.155,normal,19.9147,3.039240988945911,26.697,18.006,5.7143999999999995,9.050110081589553,25.807,0.501,1.0,3.1622776601683795,10.0,0.0,27.2288,1.055919062554868,29.673,26.107,20.132166666666663,3.09452527787419,27.695,17.955,6.025233333333333,9.021486247625264,28.386,0.372,0.6666666666666666,2.537081317024624,10.0,0.0,29.168166666666664,3.9020198843882126,41.833,26.107
2026-03-16 11:15:23,18.855,1.481,0.0,28.308,0,0,0,0,0,normal,18.75,2.534,0.0,27.155,18.276,0.932,0.0,29.673,19.009,1.768,0.0,26.211,18.478,1.443,0.0,26.211,18.006,0.501,0.0,26.842,18.601,0.971,0.0,26.107,18.764,3.368,10.0,27.365,24.427,19.297,0.0,27.889,18.139,0.523,0.0,27.26,26.697,25.807,0.0,27.575,normal,19.1305,1.8887546308495429,24.427,18.006,3.2817999999999996,5.6977003704223605,19.297,0.501,1.0,3.1622776601683795,10.0,0.0,27.302099999999996,1.106836076390756,29.673,26.107,19.898966666666663,2.9065985984727427,27.695,17.955,5.3543666666666665,8.559298132212229,28.386,0.372,0.3333333333333333,1.8257418583505536,10.0,0.0,28.717333333333332,3.0838364970001213,39.841,26.107
2026-03-16 11:15:53,17.979,0.535,0.0,26.945,0,0,0,0,0,normal,18.855,1.481,0.0,28.308,18.75,2.534,0.0,27.155,18.276,0.932,0.0,29.673,19.009,1.768,0.0,26.211,18.478,1.443,0.0,26.211,18.006,0.501,0.0,26.842,18.601,0.971,0.0,26.107,18.764,3.368,10.0,27.365,24.427,19.297,0.0,27.889,18.139,0.523,0.0,27.26,normal,19.1145,1.8987383676770548,24.427,17.979,3.283,5.6970560038594575,19.297,0.501,1.0,3.1622776601683795,10.0,0.0,27.2706,1.1126345311916597,29.673,26.107,19.880833333333335,2.917156564111749,27.695,17.955,5.3457,8.564204108400537,28.386,0.372,0.3333333333333333,1.8257418583505536,10.0,0.0,28.287466666666667,2.2716621855059294,35.018,26.107
